date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,season,renovated,basement
2014-10-08,712000,4,2.25,2450,11960,1.0,0,0,3,10,2450,0,1979,0.0,98074,47.6351,-122.06,2600,11960,10,fall,0,0
2015-04-30,350000,5,1.75,1380,7620,1.0,0,0,3,7,1180,200,1955,0.0,98106,47.5279,-122.345,1990,7620,4,spring,0,1
2014-05-10,875000,4,2.0,2520,6000,1.0,0,0,3,8,1400,1120,1921,2007.0,98103,47.6767,-122.35,1580,3720,5,spring,1,1
2015-03-04,365000,3,2.25,2290,7350,2.0,0,0,3,8,2290,0,1988,0.0,98058,47.428999999999995,-122.162,2170,7529,3,spring,0,0
2014-05-21,452000,4,2.0,1660,6150,1.0,0,0,3,6,850,810,1945,0.0,98126,47.5371,-122.368,1110,6250,5,spring,0,1
2015-02-17,915000,3,2.75,2800,9750,1.0,0,0,5,7,1400,1400,1957,0.0,98004,47.5862,-122.20200000000001,2800,9530,2,winter,0,1
2015-01-05,482500,3,2.5,1690,3068,2.0,0,0,3,7,1690,0,2005,0.0,98053,47.6763,-122.02799999999999,1690,3260,1,winter,0,0
2014-12-11,460000,2,1.75,1390,4160,1.0,0,0,5,6,790,600,1916,0.0,98105,47.6681,-122.324,1090,4160,12,winter,0,1
2014-07-20,666570,4,2.0,2320,7400,1.5,0,0,5,7,1620,700,1913,0.0,98118,47.5558,-122.26899999999999,1740,4000,7,summer,0,1
2014-10-14,390000,3,2.25,2270,32112,1.0,0,0,4,8,1740,530,1980,0.0,98042,47.3451,-122.094,2310,41606,10,fall,0,1
2014-10-09,650000,4,1.75,2640,8215,1.0,0,0,4,7,1500,1140,1966,0.0,98008,47.5819,-122.125,2070,7875,10,fall,0,1
2014-10-01,305000,3,2.0,1680,8487,1.0,0,0,3,7,1680,0,1993,0.0,98022,47.1959,-122.01,2080,8560,10,fall,0,0
2014-08-05,250000,3,1.0,990,8100,1.0,0,0,3,6,990,0,1949,0.0,98146,47.4839,-122.34100000000001,1210,8100,8,summer,0,0
2015-04-06,438800,4,2.5,2770,4432,2.0,0,0,3,9,2770,0,2004,0.0,98058,47.4541,-122.117,2770,5423,4,spring,0,0
2015-05-01,324950,4,2.0,2160,4800,2.0,0,0,4,7,1290,870,1929,0.0,98055,47.4777,-122.212,1570,4800,5,spring,0,1
2014-11-18,315000,3,2.0,1660,11135,1.0,0,0,3,8,1660,0,1971,0.0,98045,47.4897,-121.787,1660,11560,11,fall,0,0
2014-05-27,445830,3,2.5,1870,5449,2.0,0,0,3,8,1870,0,2003,0.0,98011,47.7557,-122.22,2000,7687,5,spring,0,0
2014-05-02,287200,3,3.0,1850,19966,1.0,0,0,4,7,1090,760,1992,0.0,98038,47.3493,-122.03399999999999,1410,6715,5,spring,0,1
2014-09-23,525000,4,1.5,1580,6360,1.5,0,0,3,7,1290,290,1945,0.0,98115,47.6873,-122.286,1690,6360,9,fall,0,1
2014-12-26,1140000,4,4.25,4590,17621,2.0,0,0,3,10,3160,1430,2003,0.0,98033,47.6973,-122.205,3800,12268,12,winter,0,1
2014-10-10,381000,3,1.75,2700,18246,1.0,0,0,4,7,1510,1190,1967,0.0,98059,47.4817,-122.09700000000001,1620,16986,10,fall,0,1
2014-06-06,360000,3,1.75,1020,7020,1.5,0,0,4,7,1020,0,1953,0.0,98155,47.7362,-122.314,1020,5871,6,summer,0,0
2015-02-19,535000,2,1.75,1780,224769,1.0,0,0,4,8,1780,0,1976,0.0,98038,47.4158,-122.00200000000001,2060,71560,2,winter,0,0
2014-10-09,402000,2,1.0,710,5100,1.0,0,0,5,7,710,0,1905,0.0,98117,47.6765,-122.381,1530,5100,10,fall,0,0
2014-11-10,600000,4,3.5,4300,70407,2.0,0,0,3,10,2710,1590,1992,0.0,98058,47.4472,-122.09200000000001,3520,26727,11,fall,0,1
2014-09-10,549950,3,2.5,2080,8690,1.0,0,0,3,8,1430,650,1974,0.0,98166,47.4424,-122.344,2400,9625,9,fall,0,1
2014-08-20,300000,4,2.0,2360,7440,1.0,0,0,3,7,1180,1180,1955,0.0,98178,47.5044,-122.245,1680,7800,8,summer,0,1
2014-09-10,419000,7,3.25,4340,8521,2.0,0,0,3,7,2550,1790,1986,0.0,98106,47.52,-122.338,1890,8951,9,fall,0,1
2015-04-07,510000,3,3.0,1320,1012,3.0,0,0,3,8,1320,0,2009,0.0,98117,47.6904,-122.395,1320,1536,4,spring,0,0
2014-09-16,319950,3,2.5,1980,9907,2.0,0,0,3,8,1980,0,1991,0.0,98022,47.1903,-122.01299999999999,2050,9907,9,fall,0,0
2014-10-07,1180000,5,5.0,3960,94089,2.0,0,0,3,10,3960,0,1998,0.0,98038,47.38,-122.01100000000001,2240,64468,10,fall,0,0
2014-10-03,381000,4,2.5,2130,6003,2.0,0,0,3,8,2130,0,2003,0.0,98058,47.4518,-122.12,1940,4529,10,fall,0,0
2015-05-05,256900,3,2.5,1720,3951,2.0,0,0,3,7,1720,0,1992,0.0,98031,47.4033,-122.18700000000001,1720,3605,5,spring,0,0
2015-02-19,346000,5,1.0,1790,30456,1.0,0,0,4,7,1350,440,1964,0.0,98030,47.3469,-122.195,2420,35647,2,winter,0,1
2014-12-08,465000,2,2.25,1390,1222,3.0,0,0,3,7,1340,50,2009,0.0,98052,47.6754,-122.12100000000001,1480,1369,12,winter,0,1
2015-05-06,545000,3,2.0,1900,9975,1.0,0,0,3,8,1500,400,1973,0.0,98027,47.5307,-122.054,2140,9825,5,spring,0,1
2014-07-30,516000,2,1.75,1640,3090,1.0,0,0,4,7,910,730,1925,0.0,98115,47.678999999999995,-122.319,1510,4120,7,summer,0,1
2014-06-09,550000,4,2.5,2700,5100,1.0,0,0,4,8,1440,1260,1968,0.0,98136,47.5331,-122.384,1880,5100,6,summer,0,1
2015-05-05,339950,4,2.25,2200,7150,2.0,0,0,4,7,2200,0,1990,0.0,98042,47.3595,-122.089,1740,7150,5,spring,0,0
2015-02-25,906000,4,2.5,2480,5000,1.0,0,3,3,8,1480,1000,1951,0.0,98105,47.6653,-122.272,2240,6071,2,winter,0,1
2014-11-12,980000,4,2.25,3010,9800,2.0,0,0,4,9,3010,0,1973,0.0,98040,47.5336,-122.223,2510,9800,11,fall,0,0
2014-11-10,468000,2,1.75,1250,7029,1.0,0,0,4,7,1250,0,1986,0.0,98033,47.6936,-122.186,1680,8470,11,fall,0,0
2014-10-20,378000,3,1.75,2610,117176,1.0,0,0,3,7,1390,1220,1981,0.0,98022,47.2585,-121.925,2140,142005,10,fall,0,1
2014-12-16,430000,4,2.5,2010,16020,1.5,0,0,5,8,2010,0,1962,0.0,98059,47.4821,-122.10799999999999,1420,16020,12,winter,0,0
2014-05-16,730100,4,2.5,3120,14300,2.0,0,0,3,9,3120,0,2003,0.0,98027,47.5318,-122.055,2580,10005,5,spring,0,0
2014-11-21,570000,3,2.5,2420,11953,1.0,0,0,3,9,2420,0,1990,0.0,98074,47.6285,-122.054,2420,12215,11,fall,0,0
2014-11-19,262500,4,2.75,1500,7036,1.0,0,0,3,7,1060,440,1979,0.0,98032,47.3665,-122.27600000000001,1620,7200,11,fall,0,1
2014-05-29,525000,5,2.5,2630,9216,2.0,0,0,3,8,2630,0,2003,0.0,98019,47.7379,-121.96600000000001,2020,4980,5,spring,0,0
2015-04-02,520000,2,1.0,950,3880,1.0,0,0,4,6,950,0,1919,0.0,98117,47.687,-122.389,1660,3880,4,spring,0,0
2014-12-09,417400,3,3.0,2680,12285,1.0,0,0,4,8,2680,0,1970,0.0,98055,47.4633,-122.196,2610,9558,12,winter,0,0
2014-05-12,788000,4,3.25,3680,5759,2.0,0,0,3,9,2840,840,2003,0.0,98027,47.5367,-122.06700000000001,3620,6006,5,spring,0,1
2014-12-24,320000,3,1.0,1270,7400,1.0,0,2,4,7,1270,0,1956,0.0,98056,47.4831,-122.191,1800,7400,12,winter,0,0
2015-03-12,394000,3,1.0,1450,7930,1.0,0,0,4,6,1150,300,1923,0.0,98126,47.5212,-122.37100000000001,1040,7740,3,spring,0,1
2014-12-31,575000,4,2.5,2280,27441,2.0,0,0,3,8,2280,0,1996,0.0,98072,47.7628,-122.12299999999999,2350,35020,12,winter,0,0
2015-03-19,1250000,4,2.25,1830,7200,2.0,0,2,3,8,1750,80,1923,0.0,98112,47.6315,-122.28200000000001,3100,7200,3,spring,0,1
2014-08-04,385000,3,2.25,1650,7800,1.0,0,0,3,7,1260,390,1969,0.0,98011,47.7377,-122.197,1760,8268,8,summer,0,1
2015-05-06,637000,4,2.5,1710,5000,1.0,0,0,3,8,1110,600,1979,0.0,98115,47.6772,-122.285,1750,5304,5,spring,0,1
2014-05-12,315275,3,1.75,1440,8040,1.0,0,0,3,7,960,480,1951,0.0,98125,47.7128,-122.306,1500,8040,5,spring,0,1
2014-09-23,252500,2,1.5,1280,8710,1.0,0,0,3,7,1280,0,1967,0.0,98058,47.4472,-122.16,1520,9375,9,fall,0,0
2014-11-12,790000,4,2.5,2560,12760,1.0,0,0,4,7,1760,800,1949,0.0,98115,47.6947,-122.303,1760,6384,11,fall,0,1
2014-05-14,310000,3,1.0,1480,7830,1.0,0,0,3,7,1480,0,1952,0.0,98133,47.7703,-122.336,1450,7830,5,spring,0,0
2015-01-28,425000,2,1.0,1160,5038,1.0,0,0,5,7,740,420,1942,0.0,98126,47.5304,-122.38,1160,5076,1,winter,0,1
2014-06-03,548000,3,2.5,2110,4099,2.0,0,0,3,8,2110,0,2001,0.0,98072,47.7508,-122.17,2110,4871,6,summer,0,0
2014-05-03,379880,3,2.5,1650,14054,1.0,0,0,4,7,1130,520,1986,0.0,98027,47.4821,-122.01700000000001,1940,87555,5,spring,0,1
2014-05-30,530000,3,2.5,1950,9906,2.0,0,0,3,8,1950,0,1988,0.0,98074,47.6363,-122.025,1860,7689,5,spring,0,0
2015-04-20,695000,3,2.25,2600,220300,1.5,0,0,5,8,2120,480,1977,0.0,98027,47.4562,-122.016,2760,215600,4,spring,0,1
2014-05-27,435000,3,1.0,1270,4000,1.5,0,2,3,7,1270,0,1928,0.0,98126,47.5695,-122.376,1560,4000,5,spring,0,0
2014-05-21,540000,3,1.75,1300,62290,1.0,0,0,3,7,1300,0,1983,0.0,98053,47.6529,-121.979,1850,52272,5,spring,0,0
2014-06-20,425000,3,2.25,1790,10209,1.0,0,0,3,7,1290,500,1967,0.0,98072,47.7492,-122.086,1840,9900,6,summer,0,1
2014-07-15,490000,3,2.5,1930,7266,2.0,0,0,3,8,1930,0,2005,0.0,98125,47.7191,-122.309,1930,7266,7,summer,0,0
2014-07-03,220000,4,1.0,1200,6000,1.5,0,0,3,6,1200,0,1923,0.0,98106,47.5307,-122.352,950,4000,7,summer,0,0
2015-01-07,540000,4,2.5,2050,3784,2.0,0,0,3,8,2050,0,2001,0.0,98034,47.7189,-122.181,2050,3366,1,winter,0,0
2014-12-22,670000,3,1.0,1710,6195,1.0,0,0,3,7,1410,300,1946,0.0,98105,47.6706,-122.265,1610,6195,12,winter,0,1
2014-11-19,667500,3,1.75,2130,20423,1.0,0,0,3,9,2130,0,1953,0.0,98004,47.6339,-122.19200000000001,2370,20875,11,fall,0,0
2014-09-16,585000,3,3.5,1700,2197,2.0,0,0,3,8,1260,440,2010,0.0,98116,47.5767,-122.41,1360,1418,9,fall,0,1
2014-11-18,225000,3,1.5,1390,12500,1.0,0,0,4,6,1390,0,1976,0.0,98014,47.6496,-121.90799999999999,1390,9000,11,fall,0,0
2014-08-19,375000,3,1.0,1230,9877,1.0,0,0,3,7,1230,0,1954,0.0,98006,47.5745,-122.13600000000001,1240,9965,8,summer,0,0
2015-03-11,680000,5,3.25,2440,15815,2.0,0,0,3,8,1990,450,2014,0.0,98155,47.773999999999994,-122.28,2500,14201,3,spring,0,1
2015-01-23,600000,3,1.0,970,4800,1.0,0,0,3,6,970,0,1950,0.0,98112,47.6212,-122.29799999999999,1500,2042,1,winter,0,0
2014-08-05,161000,4,2.0,1700,8043,1.0,0,0,3,7,850,850,1954,0.0,98168,47.4758,-122.288,1540,13260,8,summer,0,1
2015-01-14,220000,4,2.0,1700,8043,1.0,0,0,3,7,850,850,1954,0.0,98168,47.4758,-122.288,1540,13260,1,winter,0,1
2014-12-04,420000,3,1.75,1720,5000,1.5,0,0,3,8,1720,0,1932,2009.0,98019,47.738,-121.98299999999999,1410,8300,12,winter,1,0
2015-01-22,626000,4,2.5,2570,7221,1.0,0,0,4,8,1570,1000,1958,0.0,98117,47.6921,-122.387,2440,7274,1,winter,0,1
2014-07-22,279500,3,1.5,1200,8040,1.0,0,0,4,7,1200,0,1959,0.0,98146,47.4901,-122.34100000000001,1450,9315,7,summer,0,0
2014-05-23,1610000,4,3.5,4390,11600,2.0,0,3,3,11,3060,1330,1990,0.0,98040,47.5862,-122.24600000000001,3240,12000,5,spring,0,1
2014-08-01,325000,2,1.0,1080,5000,1.0,0,0,3,7,1080,0,1954,0.0,98106,47.5682,-122.359,1010,5000,8,summer,0,0
2014-07-17,380000,4,2.25,1860,7980,1.0,0,0,4,8,1860,0,1966,0.0,98058,47.4524,-122.15,1860,8814,7,summer,0,0
2015-02-19,245000,4,2.25,2050,7700,2.0,0,0,3,7,2050,0,1977,0.0,98023,47.3009,-122.375,1780,7700,2,winter,0,0
2015-02-26,525000,3,1.0,1010,3520,1.0,0,0,3,7,1010,0,1902,0.0,98102,47.6208,-122.319,1300,1233,2,winter,0,0
2014-06-25,1700000,5,3.5,5850,22885,2.0,0,2,4,11,4670,1180,1978,0.0,98004,47.606,-122.211,3240,19020,6,summer,0,1
2015-04-24,680000,2,1.0,1020,8442,1.0,0,4,4,7,920,100,1941,0.0,98136,47.5145,-122.391,2550,10323,4,spring,0,1
2015-02-25,835000,4,2.0,3390,16025,2.0,0,0,4,10,3390,0,1987,0.0,98077,47.7222,-122.056,3950,15277,2,winter,0,0
2014-06-06,595000,4,2.5,1990,2175,2.0,0,0,3,8,1680,310,2005,0.0,98107,47.6696,-122.37100000000001,1560,2087,6,summer,0,1
2014-09-15,198900,2,1.0,1210,18700,1.0,0,0,4,7,1210,0,1940,0.0,98042,47.3752,-122.166,2250,10048,9,fall,0,0
2015-04-23,500000,3,3.5,2150,4368,2.0,0,0,3,8,1610,540,1998,0.0,98074,47.6213,-122.065,2390,16630,4,spring,0,1
2015-02-26,259000,3,2.5,2740,7980,2.0,0,0,4,7,2740,0,1964,0.0,98168,47.473,-122.3,1470,8611,2,winter,0,0
2014-08-08,488000,2,1.5,1000,5125,1.0,0,0,3,7,1000,0,1942,1968.0,98103,47.6926,-122.34700000000001,1090,5100,8,summer,1,0
2015-03-05,635000,4,2.25,2350,46173,2.0,0,0,4,8,2350,0,1980,0.0,98053,47.6657,-122.06700000000001,2390,36567,3,spring,0,0
2015-03-11,395000,3,2.5,2300,8938,2.0,0,0,3,9,2300,0,1989,0.0,98031,47.4181,-122.211,2570,9694,3,spring,0,0
2014-10-24,675000,4,3.0,2780,5000,1.5,0,0,5,7,1710,1070,1919,0.0,98116,47.5721,-122.381,1150,5000,10,fall,0,1
2015-04-02,402000,3,1.0,1200,6825,1.0,0,0,3,7,1200,0,1954,2013.0,98133,47.7491,-122.353,1470,8100,4,spring,1,0
2014-08-13,825000,3,2.75,3040,24192,2.0,0,0,4,10,3040,0,1987,0.0,98034,47.7108,-122.225,2770,5728,8,summer,0,0
2015-02-25,455000,5,2.0,1510,3000,2.0,0,0,3,6,1510,0,1983,0.0,98122,47.6029,-122.304,1610,3600,2,winter,0,0
2014-07-22,265000,3,2.5,1780,6527,2.0,0,0,3,8,1780,0,1989,0.0,98092,47.2578,-122.21700000000001,2040,8840,7,summer,0,0
2014-12-01,713500,5,2.75,2920,9163,1.0,0,0,4,8,1520,1400,1976,0.0,98006,47.5668,-122.169,2250,9163,12,winter,0,1
2015-01-06,240000,3,1.0,1550,12670,1.0,0,0,4,7,1550,0,1962,0.0,98056,47.5024,-122.169,1550,8880,1,winter,0,0
2014-09-11,570000,4,3.0,2710,217800,2.5,0,0,3,9,2710,0,2006,0.0,98022,47.2411,-121.932,2710,217800,9,fall,0,0
2014-06-26,243800,3,1.0,1140,27760,1.0,0,0,4,6,1140,0,1981,0.0,98027,47.5372,-121.97200000000001,1690,87300,6,summer,0,0
2014-12-12,543000,2,1.0,940,3864,1.0,0,0,4,8,940,0,1918,0.0,98103,47.6631,-122.345,1440,3956,12,winter,0,0
2014-10-08,1010000,3,2.25,2160,7500,2.0,0,0,3,10,2160,0,1982,0.0,98112,47.6232,-122.29899999999999,1550,3839,10,fall,0,0
2014-07-21,625000,4,2.25,2470,17008,2.0,0,0,4,8,2470,0,1979,0.0,98075,47.5924,-122.04799999999999,2470,31798,7,summer,0,0
2014-09-25,459950,4,2.5,2800,6567,2.0,0,0,3,9,2800,0,2006,0.0,98038,47.3555,-122.00200000000001,3400,5900,9,fall,0,0
2014-10-31,150000,4,2.0,1460,7254,1.0,0,0,3,6,1460,0,1959,0.0,98178,47.5056,-122.25399999999999,1460,7236,10,fall,0,0
2014-06-24,683500,3,1.5,1820,5756,1.5,0,0,3,7,1640,180,1946,0.0,98119,47.6479,-122.367,1760,6169,6,summer,0,1
2015-03-26,279000,3,2.5,1920,7779,2.0,0,0,3,7,1920,0,1989,0.0,98031,47.4024,-122.171,1960,7536,3,spring,0,0
2014-05-20,699000,4,2.5,2650,7945,2.0,0,0,3,9,2650,0,2006,0.0,98125,47.7113,-122.296,1200,7920,5,spring,0,0
2015-04-08,1650000,4,3.25,3640,13530,1.0,0,0,3,9,2570,1070,1924,2000.0,98039,47.6293,-122.238,2760,15000,4,spring,1,1
2014-07-31,316000,2,1.0,730,5040,1.0,0,0,3,6,730,0,1927,0.0,98126,47.5387,-122.374,790,5040,7,summer,0,0
2015-03-10,410000,2,1.0,2020,7540,1.0,0,0,3,7,1010,1010,1921,0.0,98118,47.5359,-122.28,1270,4652,3,spring,0,1
2014-06-18,559000,2,1.0,1240,6400,1.0,0,1,4,7,1060,180,1938,0.0,98126,47.5493,-122.37700000000001,1240,6400,6,summer,0,1
2014-07-23,575000,3,2.25,2680,100188,2.0,0,0,4,8,1580,1100,1978,0.0,98027,47.4776,-122.02,2540,60548,7,summer,0,1
2014-07-14,602000,3,2.5,1640,3804,2.0,0,0,3,8,1640,0,1998,0.0,98122,47.6103,-122.3,1440,3230,7,summer,0,0
2015-03-27,293500,3,2.5,1610,5024,2.0,0,0,3,7,1610,0,2004,0.0,98038,47.3833,-122.04299999999999,1790,3717,3,spring,0,0
2014-05-09,311100,4,2.25,2130,8078,1.0,0,0,4,7,1380,750,1977,0.0,98055,47.4482,-122.209,2300,8112,5,spring,0,1
2015-04-17,375000,3,1.75,2140,13598,1.5,0,0,4,7,1620,520,1970,0.0,98014,47.7139,-121.321,930,10150,4,spring,0,1
2015-04-01,553000,3,1.0,1380,6250,1.0,0,0,4,7,1380,0,1918,0.0,98136,47.5514,-122.385,2270,6250,4,spring,0,0
2014-12-06,760000,3,2.0,1780,1750,1.0,0,2,3,8,1400,380,1927,2014.0,98103,47.6797,-122.35700000000001,1780,3750,12,winter,1,1
2015-05-09,589500,4,1.5,1440,3200,1.0,0,1,4,7,960,480,1960,0.0,98136,47.5269,-122.383,1650,6400,5,spring,0,1
2014-11-14,840000,5,2.75,2790,20824,1.0,0,0,3,9,1680,1110,1959,0.0,98115,47.6948,-122.28200000000001,2380,10465,11,fall,0,1
2014-08-01,2550000,4,3.0,4190,8805,2.5,0,2,5,9,3490,700,1928,0.0,98112,47.6181,-122.28399999999999,3780,8558,8,summer,0,1
2014-07-07,1280000,3,2.5,3870,46609,2.0,0,3,3,9,3870,0,1997,0.0,98008,47.5966,-122.11200000000001,4030,17880,7,summer,0,0
2014-12-01,260000,3,2.5,1850,7875,1.0,0,0,3,7,1250,600,1968,0.0,98058,47.434,-122.171,1930,8062,12,winter,0,1
2014-07-16,430000,3,2.25,1550,1469,3.0,0,0,3,8,1550,0,2004,0.0,98103,47.6911,-122.34100000000001,1520,1465,7,summer,0,0
2015-03-04,781000,3,2.5,1920,1896,3.0,0,3,3,8,1920,0,2000,0.0,98103,47.6616,-122.35600000000001,1670,2994,3,spring,0,0
2015-03-28,280000,2,1.0,790,13170,1.0,0,0,3,6,790,0,1947,0.0,98106,47.5487,-122.35700000000001,970,12700,3,spring,0,0
2014-07-01,392000,5,2.25,3740,32481,1.5,0,0,3,8,2240,1500,1958,0.0,98198,47.3965,-122.314,2040,11398,7,summer,0,1
2015-02-10,466200,3,1.5,1340,8856,1.0,0,0,4,7,1340,0,1959,0.0,98008,47.6094,-122.126,1850,8740,2,winter,0,0
2014-05-23,641000,3,1.75,1620,3975,1.0,0,0,5,7,940,680,1926,0.0,98117,47.6786,-122.368,1320,3922,5,spring,0,1
2015-03-24,350000,3,1.0,1680,8010,1.0,0,0,3,7,840,840,1951,0.0,98117,47.6993,-122.376,1890,8778,3,spring,0,1
2015-02-04,450000,3,2.0,1610,4364,2.0,0,0,3,8,1610,0,1996,0.0,98029,47.5672,-122.00399999999999,2010,4364,2,winter,0,0
2015-03-09,185000,3,1.5,1200,1848,2.0,0,0,3,8,1200,0,1966,0.0,98055,47.4658,-122.191,1270,1848,3,spring,0,0
2015-01-23,290000,2,1.0,1250,12507,1.0,0,0,5,7,1250,0,1958,0.0,98056,47.4972,-122.176,1250,12498,1,winter,0,0
2015-04-30,964000,3,2.5,3630,9475,2.0,0,0,3,11,3630,0,1999,0.0,98074,47.6544,-122.085,3250,11605,4,spring,0,0
2014-05-28,2000000,4,3.0,4260,18000,2.0,0,2,3,11,4260,0,2000,0.0,98040,47.5355,-122.24,3540,17015,5,spring,0,0
2015-03-12,609950,3,2.25,1760,10350,1.0,0,0,4,7,1330,430,1979,0.0,98033,47.6605,-122.18799999999999,2210,11337,3,spring,0,1
2014-08-04,605000,4,2.0,1820,7626,1.0,0,0,5,7,990,830,1941,0.0,98103,47.6878,-122.34200000000001,1390,5904,8,summer,0,1
2014-09-08,550000,4,2.5,2120,9163,1.0,0,0,4,8,1450,670,1961,0.0,98006,47.5551,-122.17200000000001,2120,9166,9,fall,0,1
2015-01-20,905000,4,2.75,2730,4268,2.0,0,1,3,9,2730,0,2009,0.0,98199,47.6397,-122.395,2340,5000,1,winter,0,0
2014-12-04,717500,3,1.0,2090,4000,1.5,0,2,3,8,1890,200,1931,0.0,98199,47.6393,-122.39200000000001,2090,4000,12,winter,0,1
2015-05-01,2000000,4,3.25,3910,7500,2.0,0,2,4,11,2550,1360,1933,0.0,98199,47.6448,-122.40899999999999,3070,7500,5,spring,0,1
2014-12-03,365500,2,1.0,1140,15624,1.0,0,0,4,6,1140,0,1909,0.0,98177,47.7673,-122.367,2110,15493,12,winter,0,0
2014-11-07,415000,4,1.5,2700,14760,1.5,0,0,5,9,2700,0,1940,0.0,98022,47.1996,-122.00299999999999,1670,7200,11,fall,0,0
2015-01-13,272000,2,1.0,670,6300,1.0,0,0,4,6,670,0,1942,0.0,98126,47.5145,-122.374,740,6300,1,winter,0,0
2014-05-15,744000,4,3.0,1980,5352,2.5,0,0,3,8,1980,0,1941,2005.0,98136,47.532,-122.385,1680,5352,5,spring,1,0
2014-06-03,830000,3,3.0,2080,10521,1.5,0,0,3,9,2080,0,2004,0.0,98034,47.6987,-122.228,3730,11840,6,summer,0,0
2014-10-29,322000,3,3.25,1380,1225,3.0,0,0,3,7,1380,0,2000,0.0,98133,47.7035,-122.351,1380,1704,10,fall,0,0
2014-09-17,270000,3,2.5,1808,19200,1.0,0,0,3,8,1808,0,2005,0.0,98001,47.2598,-122.281,1450,14400,9,fall,0,0
2015-04-08,605000,3,3.0,1760,2114,2.0,0,0,3,7,1400,0,2008,0.0,98107,47.6666,-122.37,1300,1500,4,spring,0,0
2015-05-11,510000,3,1.75,1950,8325,1.0,0,0,4,7,1950,0,1962,0.0,98011,47.7685,-122.2,1950,8325,5,spring,0,0
2015-04-23,1130000,4,3.5,3170,4000,2.0,0,0,3,10,2340,830,1999,0.0,98112,47.6265,-122.29799999999999,1770,4000,4,spring,0,1
2015-01-07,162000,4,1.0,1460,16638,1.0,0,0,4,6,1460,0,1975,0.0,98010,47.3431,-122.04799999999999,1460,16638,1,winter,0,0
2015-05-06,337500,3,1.75,1350,5850,1.0,0,0,4,7,1050,300,1973,0.0,98198,47.4225,-122.32799999999999,1710,7757,5,spring,0,1
2015-03-05,700000,4,3.0,3350,199253,2.0,0,0,3,10,3350,0,2004,0.0,98010,47.3602,-121.988,3350,183897,3,spring,0,0
2015-02-13,241000,3,1.0,1020,7538,1.0,0,0,3,7,1020,0,1981,0.0,98032,47.3587,-122.288,1650,7201,2,winter,0,0
2014-07-31,265000,3,2.25,1840,6750,1.0,0,0,4,7,1270,570,1980,0.0,98031,47.4075,-122.17200000000001,1750,7004,7,summer,0,1
2015-03-27,246000,5,1.75,2030,10200,1.0,0,0,4,7,2030,0,1958,0.0,98002,47.2867,-122.209,1760,11550,3,spring,0,0
2014-06-25,270000,2,1.0,2060,8398,1.0,0,0,3,7,1260,800,1962,0.0,98168,47.50899999999999,-122.324,1690,13495,6,summer,0,1
2014-11-17,395000,4,2.0,2240,7085,1.5,0,0,3,7,2240,0,1944,1992.0,98125,47.7309,-122.305,1440,7085,11,fall,1,0
2015-03-06,335000,2,2.25,1420,1246,2.0,0,0,3,8,1420,0,2007,0.0,98106,47.5394,-122.368,1420,1826,3,spring,0,0
2014-07-16,667000,3,1.75,1770,3880,1.0,0,0,3,8,1300,0,1963,0.0,98117,47.6846,-122.39200000000001,1430,3880,7,summer,0,0
2014-08-14,1150000,10,5.25,4590,10920,1.0,0,2,3,9,2500,2090,2008,0.0,98004,47.5861,-122.113,2730,10400,8,summer,0,1
2015-04-08,417000,3,2.5,2040,11211,2.0,0,0,3,8,2040,0,2000,0.0,98055,47.4867,-122.223,1830,11964,4,spring,0,0
2015-02-18,580000,2,1.0,1650,9780,1.0,0,0,3,7,950,700,1943,0.0,98199,47.6549,-122.39399999999999,1650,5458,2,winter,0,1
2014-12-17,570000,4,2.25,2380,36446,2.0,0,0,4,8,2380,0,1977,0.0,98077,47.7644,-122.072,2790,40005,12,winter,0,0
2014-12-26,275000,3,2.0,1340,9764,1.0,0,0,3,7,1340,0,1944,0.0,98052,47.6786,-122.161,1310,9764,12,winter,0,0
2014-06-18,739888,3,2.5,2420,43177,2.0,0,4,4,8,1690,730,1989,0.0,98075,47.568999999999996,-122.05799999999999,3740,8717,6,summer,0,1
2014-05-27,715000,2,2.5,2160,5581,1.0,0,0,3,8,2160,0,2002,0.0,98053,47.7017,-122.023,2315,5652,5,spring,0,0
2015-03-25,800000,4,2.0,2450,4400,1.0,0,0,3,7,1450,1000,1913,1980.0,98102,47.6414,-122.32700000000001,1890,1386,3,spring,1,1
2014-11-24,350000,3,1.5,1870,9000,1.0,0,0,3,7,1120,750,1923,0.0,98108,47.5224,-122.318,1850,6000,11,fall,0,1
2014-11-24,220000,3,1.0,1000,223462,1.0,0,2,4,6,1000,0,1933,0.0,98022,47.2099,-122.04299999999999,1710,105850,11,fall,0,0
2014-10-09,452500,3,2.5,2240,7791,2.0,0,0,3,7,2240,0,2002,0.0,98065,47.5361,-121.88,2480,5018,10,fall,0,0
2015-03-16,280000,4,2.5,2200,5893,2.0,0,0,3,7,2200,0,2008,0.0,98042,47.3333,-122.055,2200,5757,3,spring,0,0
2014-10-23,248000,1,1.0,790,12000,1.0,0,0,3,6,790,0,1918,0.0,98118,47.5146,-122.265,1900,6000,10,fall,0,0
2015-03-12,435010,3,1.0,1270,4000,1.0,0,0,3,7,1120,150,1954,0.0,98106,47.5293,-122.354,1220,4600,3,spring,0,1
